	gset	source	perc	type	value
1616	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5565900775401968
1617	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4460159097109797
1618	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2768000841299199
1619	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2462399430155498
1620	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.599369774822655
1621	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5305042651981428
1622	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6846616665565357
1623	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6150979710080651
1624	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8187826555647888
1625	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7386524605909256
1626	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8732978524188275
1627	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.111439491662856
1628	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6838527850747348
1629	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9213967030835538
1630	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7371275872915937
1631	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6937660915258944
1632	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.330787947562376
1633	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7208738519783014
1634	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.1677426417154748
1635	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3661497636785395
1636	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8560514074746376
1637	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9118454523092744
1638	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2819127334398905
1639	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6406832235389631
1640	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.79032335081054
1641	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3376865509212234
1642	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4266425028678439
1643	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8479982958167838
1644	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7111976380876673
1645	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.556133856187878
1646	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6900625342420786
1647	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3576648929490487
1648	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5150689229258872
1649	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3200403062285611
1650	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3091623005153418
1651	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8927225357598719
1652	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3370260487581568
1653	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5819855694633825
1654	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3003022514311333
1655	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4922091886199449
1656	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.0637451048470574
1657	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2231304709660563
1658	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3056994679452687
1659	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3372180840966027
1660	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8915159333028487
1661	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7086719311714678
1662	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8816734144128664
1663	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6172582847900734
1664	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6520458555485826
1665	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7130998001547247
1666	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4967130426563924
1667	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7643335380619228
1668	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8808310513350613
1669	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4536249423604022
1670	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5771678326838301
1671	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7920290840732852
1672	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3797987043621526
1673	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6130852852096478
1674	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.314218922076372
1675	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8536248065061147
1676	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2985173987518674
1677	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6406832235389631
1678	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6246526299182139
1679	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.79032335081054
1680	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4812434583082778
1681	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5411215554787815
1682	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2626507109774741
1683	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4460159097109797
1684	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3360507019679651
1685	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7246564166203954
1686	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6900625342420786
1687	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3757148824907778
1688	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4440745091280906
1689	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6727685647204069
1690	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6094647121975393
1691	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5319055729940947
1692	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4853001931636183
1693	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3322206171486718
1694	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8249060048513742
1695	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7266067468401594
1696	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3275773151643173
1697	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5834413414757694
1698	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.1731117635894003
1699	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4354066351233985
1700	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7777261078299101
1701	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4564601809446695
1702	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6520458555485826
1703	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4393788963156051
1704	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7509403293346699
1705	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8536248065061147
1706	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.96648328393054
1707	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2388726296925744
1708	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7099332870273284
1709	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5888011960023509
1710	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7558933826552792
1711	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9127275987676334
1712	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6900625342420786
1713	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.768529321245506
1714	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8479982958167838
1715	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2975801024868008
1716	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3180839864916618
1717	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9536307511288604
1718	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2928763993726569
1719	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.941364365456189
1720	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8024833492249195
1721	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5790499564091458
1722	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9127275987676334
1723	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4806314488967231
1724	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7033828321825517
1725	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7683711967571472
1726	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9558022195573956
1727	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9538687025050688
1728	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4794089871291426
1729	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8536248065061147
1730	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2635814850859339
1731	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5944221720406277
1732	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3038932719328476
1733	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.208059459676928
1734	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7156465827533098
1735	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5084432810347337
1736	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7608603525136128
1737	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7002333615023802
1738	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5475595885921325
1739	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6560079289368393
1740	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4649742467120193
1741	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2462399430155498
1742	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.920452971470601
1743	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6237918075112174
1744	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6436516353094673
1745	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4321929116212897
1746	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.39190912970461
1747	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4800199585770894
1748	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.709302235253588
1749	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4800199585770894
1750	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2304373652829363
1751	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9920661528429824
1752	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7583780557772543
1753	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8768209139357372
1754	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3274610823386501
1755	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8284187297591584
1756	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2277817243909131
1757	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8942893994820984
1758	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9406479511655678
1759	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6807619297169104
1760	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5040185622223784
1761	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4614012021036814
1762	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4759172344700807
1763	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6919323495029299
1764	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9772436270963272
1765	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8650008129362323
1766	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2354384170048311
1767	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6919323495029299
1768	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4321929116212897
1769	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4898662180528783
1770	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.989072944858827
1771	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7798692587909277
1772	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5253871953062201
1773	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5044186827876358
1774	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5157961238016436
1775	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9225067403273696
1776	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7542399525835497
1777	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7188471441345221
1778	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	1.0
1779	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6838527850747348
1780	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8887482073068103
1781	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.518278732517667
1782	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.603832618194027
1783	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9891126002446736
1784	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7801403556494663
1785	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8732978524188275
1786	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8479982958167838
1787	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4613200266636663
1788	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7248891074549979
1789	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.519942375126387
1790	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8704429552374083
1791	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8161676668055894
1792	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8014545031900613
1793	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2714866920052355
1794	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6251853069474504
1795	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7024097708117556
1796	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6751250199021862
1797	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.920452971470601
1798	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4759172344700807
1799	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7542399525835497
1800	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2597987893142925
1801	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6937660915258944
1802	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.1864494329347631
1803	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2393956936203179
1804	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4082937427417109
1805	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5369790224849201
1806	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8298556982970877
1807	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.1825811831474738
1808	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5453325322624286
1809	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6617239114143143
1810	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4147018244798938
1811	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4998462107596252
1812	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6654472813868075
1813	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4606909900137934
1814	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7266067468401594
1815	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.854432653272583
1816	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4954634506828028
1817	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9092058241429084
1818	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8240293779270299
1819	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2242134076661503
1820	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2371863544217607
1821	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6769114754640062
1822	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9297067605724236
1823	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4299172186593968
1824	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7208738519783014
1825	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2704378070422618
1826	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.1864494329347631
1827	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5216133188157018
1828	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4830259444697314
1829	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3330406194838747
1830	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3056994679452687
1831	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4674973572910921
1832	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3749051524194758
1833	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2247575046772252
1834	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5811303734285405
1835	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3951214836983747
1836	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3038059880831369
1837	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2358150973785854
1838	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4614012021036814
1839	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4058873025313833
1840	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8942893994820984
1841	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8126896842774063
1842	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3148378694224711
1843	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.854432653272583
1844	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6763073751852913
1845	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6571458435645129
1846	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.543110158637707
1847	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7386524605909256
1848	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.627857796812878
1849	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6150979710080651
1850	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8825168519332814
1851	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4379172471491816
1852	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5634936800261051
1853	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.528795259485207
1854	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6838527850747348
1855	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9100845668245404
1856	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3011973395208542
1857	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3704228232104997
1858	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9324260831432228
1859	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8319414127748338
1860	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8536248065061147
1861	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5464353136697497
1862	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5216133188157018
1863	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2122886599056087
1864	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.1879508788562925
1865	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4834039976311405
1866	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4968881991135191
1867	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4304853911216101
1868	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.506425651325273
1869	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5195663809545349
1870	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9406479511655678
1871	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3072940463824242
1872	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5846087982236273
1873	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9548351347543204
1874	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9881306884035048
1875	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7410992278897893
1876	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8496008118577999
1877	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4454341499021115
1878	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4419542114009201
1879	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7438064437540527
1880	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7600375257708901
1881	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.653174613270914
1882	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6900625342420786
1883	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9026442985823382
1884	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6392024462591525
1885	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2245817973479279
1886	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4540161107283686
1887	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4794089871291426
1888	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3328105661053057
1889	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5724031251415937
1890	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2918871980856303
1891	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7600375257708901
1892	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9573839672354624
1893	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6146457390904235
1894	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6214692421344937
1895	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6332486472664997
1896	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6093471898353524
1897	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5942667998833834
1898	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4906625780054179
1899	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5203594411828215
1900	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2675881419877668
1901	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7921637273244063
1902	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4248261469016131
1903	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7683711967571472
1904	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3620027554899439
1905	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8893032383563025
1906	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6443951681223934
1907	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5131494133902916
1908	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.1875221752493571
1909	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7509403293346699
1910	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2991703735604162
1911	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.948083800306739
1912	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5721511021821516
1913	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.1435300948397407
1914	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6763073751852913
1915	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6007884009206396
1916	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6316249335781075
1917	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5502480924211248
1918	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4775791838130814
1919	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8704429552374083
1920	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3075128065920478
1921	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7509403293346699
1922	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3541444295872017
1923	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5118723934541054
1924	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5216133188157018
1925	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7750818244802445
1926	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6327067916365163
1927	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2659355178996607
1928	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2659355178996607
1929	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4260026991711536
1930	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.1800235835413277
1931	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7708831238567305
1932	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9007831769039056
1933	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4501024176196783
