	gset	source	perc	type	value
0	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7549836204063272
1	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5635781764449014
2	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5730797716232974
3	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.749007710328568
4	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9025206967518568
5	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6428510219076318
6	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9790324508173388
7	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.3951879157076733
8	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8623193262278183
9	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9836321990340308
10	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7003244938479863
11	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.36730800836727
12	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.659499836392156
13	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7470301885480809
14	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.3487068604751832
15	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7344143578862923
16	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8944440955096598
17	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6076676889905284
18	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.3129296010003679
19	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7940331318368352
20	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5966038760328748
21	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7974678565810953
22	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.642678768151338
23	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7016780889059727
24	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7210056979521875
25	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6890527799732561
26	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6134858082670779
27	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.4843274435501229
28	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5362616509985625
29	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7002349076801951
30	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.2125972623922583
31	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6980334255373218
32	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5043276428758221
33	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9972078609735148
34	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.3480918573357494
35	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.903333697030382
36	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.4449178171714028
37	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6319497019532483
38	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7277682133230957
39	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8231049702539182
40	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.592733449057411
41	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8283235841384414
42	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.3816946152155794
43	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8132895591504736
44	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7847449645063606
45	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.4062212778230466
46	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.92342132017817
47	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6741209108152311
48	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9385759681199431
49	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6822937275470394
50	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5815476578574581
51	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6293140117175449
52	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6634346008832576
53	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.4935837780021869
54	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9819004330140354
55	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8989603733353829
56	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5515726476098417
57	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8078916372712502
58	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7507000637702622
59	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7508716115635194
60	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8069577485623481
61	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6286301399945614
62	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7040066647381895
63	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8899100967197798
64	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.968388232596106
65	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.3833309145727606
66	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6152419609309935
67	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8547181224382352
68	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8684653130319331
69	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6217876138752954
70	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.902725748600427
71	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5356469853861033
72	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.4795170561084568
73	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9680907856136668
74	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7437517810009714
75	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.3464043281385482
76	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9931839541369156
77	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5930897132847877
78	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.2982368938165047
79	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.4457626644506803
80	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6703120803330092
81	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5617031098326325
82	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6578981014103423
83	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.3345256048498647
84	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5298615306563399
85	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.4084395073018086
86	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6510168703349435
87	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.941555887482028
88	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.896856921723942
89	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.3869472202267358
90	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6813084921181801
91	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6717715273333775
92	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7222548412955418
93	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9619867749965202
94	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7570452425357099
95	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9448410763503452
96	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8071910857412106
97	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8607918961686261
98	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7517603744382203
99	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9666053765250976
100	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.4670344430717471
101	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8788390680227383
102	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7606621059818143
103	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6428510219076318
104	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7039143222725457
105	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.4686132767832732
106	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7049799457038162
107	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6650894435255632
108	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.724506933533924
109	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.3125004077641138
110	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6014584763877255
111	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8410129929411013
112	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7409112004750239
113	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7433334337073189
114	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6873370246643549
115	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6444849448737943
116	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6663203379581348
117	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.4521340551929586
118	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.4129001628082658
119	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6507608424004561
120	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.4222026783718576
121	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9619867749965202
122	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8915068249817869
123	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9435340007934208
124	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6497919486712499
125	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8467834100917302
126	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.791299540213306
127	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.720756042241818
128	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9870144887274148
129	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6150794993630629
130	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5348281621107968
131	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8804093578268615
132	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6155058208942187
133	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8782954359790685
134	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8251911701467978
135	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9030625884796608
136	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5266857783123818
137	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6957099426578055
138	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6641434826241168
139	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6129726945508236
140	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8664101800348193
141	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7402058076616306
142	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.2558306932785347
143	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.4117561084683998
144	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9025206967518568
145	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.3542745179826618
146	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9978278865688056
147	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6191582626420166
148	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8859349234985855
149	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7286831681163567
150	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9341178883422914
151	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.978574351439226
152	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.2935903410334466
153	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.49596713034014
154	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7100700340298912
155	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5879661788370792
156	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5958364884896218
157	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.4799835501716995
158	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9415252611992182
159	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6676954666464884
160	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8908859274352238
161	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8175476110462576
162	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8680828012332903
163	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5287978189929676
164	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8978039064446516
165	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7012909917711346
166	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7195086281155033
167	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6686447965517995
168	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.4534634262806813
169	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6350322408821995
170	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8514520073441153
171	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7162720889756106
172	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8678002528571093
173	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.3133591870308924
174	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6875789027939833
175	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8375712603293732
176	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8972260451194736
177	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.791299540213306
178	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7205064441686893
179	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9719671198938872
180	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5617031098326325
181	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7483092035460427
182	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7475310714453536
183	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6041649843197733
184	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6540045252173825
185	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.224539056997307
186	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9460375824257152
187	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.3700993402989544
188	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8656411769613401
189	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9529371001232794
190	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9800843414283944
191	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.4243689652492737
192	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8992784341067428
193	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9738367639756604
194	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5409308950798118
195	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.4080977169368661
196	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.760962008237022
197	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5630003451401805
198	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5074821459930892
199	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.4935837780021869
200	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.4843329388641711
201	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6825113670033218
202	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8152210504675432
203	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.2798200434965768
204	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9315666303135424
205	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7873618566390279
206	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.953372448655622
207	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9793386536250092
208	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.562567489947603
209	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8848619258580057
210	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7320477110852478
211	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8635949463262687
212	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6892418032293276
213	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6666819117973835
214	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9466362140779248
215	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7301103591428894
216	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6938876689975556
217	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9211223380601198
218	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5614153766649155
219	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.58995910961171
220	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5614153766649155
221	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.3835352100445605
222	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8412595520110481
223	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7652930280861214
224	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9255390066578988
225	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9025206967518568
226	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7388789880306424
227	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8923066217268729
228	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.4694053628048089
229	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8574948182470498
230	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6563735069409932
231	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8979320747624725
232	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8746698443843728
233	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7897472645942952
234	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8728955115651412
235	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7578193173659113
236	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.744221487356378
237	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7140371031403079
238	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.3146503036846788
239	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6929145883835398
240	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9793386536250092
241	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6991670392215493
242	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6714062686948902
243	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9245391507683092
244	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.909052130964582
245	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5387250157210208
246	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6712600926677192
247	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8055043590014462
248	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9187725373114868
249	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.396632292561261
250	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6888638258298918
251	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5767910961872378
252	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9024357317633
253	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9793386536250092
254	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.2706233885574369
255	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.670676545434409
256	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9466362140779248
257	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8700623572993027
258	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8542145571787368
259	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5653164218250667
260	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.3971757484700637
261	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.727516998891995
262	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6977891016244055
263	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9898222230420196
264	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.941854225847199
265	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.3082300395614941
266	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.978574351439226
267	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7681258297052153
268	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9950479817814524
269	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9412387640124624
270	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5758974623531952
271	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.610875500558062
272	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8859349234985855
273	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.4135892867209511
274	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8251911701467978
275	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6645163853120825
276	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.4559607450061836
277	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8798855125265449
278	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8989603733353829
279	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6559474614114258
280	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5958364884896218
281	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7492189761350504
282	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7346201530535674
283	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8788390680227383
284	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.616629963720746
285	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7007108797669165
286	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9187725373114868
287	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7485854169479889
288	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8827718145948653
289	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8788390680227383
290	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8627248608316996
291	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.702195662322277
292	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7303145477384649
293	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6695839419913286
294	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9647128064298712
295	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6657784672842642
296	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9919480103350236
297	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.72120091125331
298	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6193221622959729
299	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5276045439640262
300	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8697530727764363
301	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.3322055190833886
302	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7354441030503563
303	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7195966091383253
304	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8694953172492853
305	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8796237457157284
306	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9601055557966978
307	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8627248608316996
308	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6929145883835398
309	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.2978659524488186
310	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.497667783908137
311	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7836221895462868
312	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6717715273333775
313	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.4920864043042029
314	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6653260740179578
315	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.2196079891783585
316	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6428510219076318
317	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8979320747624725
318	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6968123760903586
319	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.3030170571935686
320	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6817894723278339
321	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7002349076801951
322	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9717027177729116
323	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7401486847196392
324	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6129726945508236
325	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9137167419402868
326	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.941854225847199
327	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5894984040371706
328	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9249493035812392
329	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8251911701467978
330	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6497919486712499
331	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6938876689975556
332	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6815481872077537
333	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.4308903742775195
334	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.890175953150024
335	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7162720889756106
336	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.5755999946615792
337	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6084675322834253
338	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.2688085802660097
339	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6353297074786827
340	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9093256397776008
341	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7393866923106688
342	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6578981014103423
343	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.8322006653345223
344	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.321395171964864
345	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6482215606463259
346	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.9472797034764842
347	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.764809748932406
348	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.6779479630550461
349	ADaM2021	Brunello	0.05	"Random
subsampled RTs"	0.7012909917711346
